,uuid,timestamp_prod_start,prod_plt_temp,timestamp_prod_end
215,0672798b-5335-470c-9105-8f9fe1c155b9,2022-03-15 09:29:56.659877,0.0,2022-03-15 09:30:06.709584
216,833724d3-e55d-45db-979d-8106ef729099,2022-03-15 09:31:00.561293,64.37,2022-03-15 09:31:10.611000
217,a55f559a-0eea-46ee-b003-2998b80c175c,2022-03-15 09:32:17.732564,64.0,2022-03-15 09:32:27.782271
218,a0170605-ab65-416a-b591-d8f4a23dc5ed,2022-03-15 09:33:57.701711,64.04,2022-03-15 09:34:07.751418
219,3bbd506b-7f97-4360-b984-ed686c456fe6,2022-03-15 09:35:38.064625,65.07,2022-03-15 09:35:48.114332
220,2f82f460-a6ce-4744-8bc1-51d9b504e420,2022-03-15 09:37:18.625764,63.71,2022-03-15 09:37:28.675471
221,228e0c0d-c723-4141-8b6f-deffb3dc697f,2022-03-15 09:40:07.505908,64.34,2022-03-15 09:40:17.555615
222,dafa7e9c-fc49-48f6-bb87-85fe43714d12,2022-03-15 09:42:57.250441,64.46,2022-03-15 09:43:07.300148
223,be24af01-3177-4b8f-aab5-a23ccb151f10,2022-03-15 09:44:37.089552,64.69,2022-03-15 09:44:47.139259
224,27855e4a-8600-4583-ab27-ea94e9c9fca7,2022-03-15 09:47:22.492133,64.64,2022-03-15 09:47:32.541840
225,d25fa695-b7e1-464b-b1dc-d1991831112f,2022-03-15 09:49:03.131219,63.88,2022-03-15 09:49:13.180926
226,1ebc8f90-a886-4582-9e26-3d6718f37e9e,2022-03-15 09:52:17.421698,64.2,2022-03-15 09:52:27.471405
227,08dd96ce-b9b8-4ad2-abd2-16b908341cf3,2022-03-15 09:53:57.964892,64.1,2022-03-15 09:54:08.014599
228,fa38fbf0-d2e7-4945-9b17-0359a102ccbc,2022-03-15 09:55:38.264036,63.58,2022-03-15 09:55:48.313743
229,2989c520-2e17-48f7-9cb4-b403419a2ec8,2022-03-15 09:57:17.753203,64.17,2022-03-15 09:57:27.802910
230,abc96cca-3fda-4f8c-b069-101651e8a4b2,2022-03-15 09:59:43.769870,64.49,2022-03-15 09:59:53.819577
231,f8970959-61a6-45cf-a9ba-55240fdcc957,2022-03-15 10:01:24.263008,64.23,2022-03-15 10:01:34.312715
232,b0361a95-4e4e-4bfe-a2ec-d1f78a5314d8,2022-03-15 10:04:43.273075,63.58,2022-03-15 10:04:53.322782
233,b9541b79-63ba-431e-80f7-58d1ef2a07c4,2022-03-15 10:06:23.770270,65.57,2022-03-15 10:06:33.819977
234,3de6a6cc-11b4-45d2-b8f3-99966696e396,2022-03-15 10:08:28.427180,64.83,2022-03-15 10:08:38.476887
235,f468cb25-8d4d-4bdb-96e8-b9150c35c5c5,2022-03-15 10:10:16.640391,64.6,2022-03-15 10:10:26.690098
236,ec42982b-4bc7-4465-adc9-029912a97106,2022-03-15 10:11:56.561674,64.0,2022-03-15 10:12:06.611381
237,97cd7d81-d2bc-47cd-9842-deed687fcd19,2022-03-15 10:13:36.680861,63.82,2022-03-15 10:13:46.730568
238,024f6026-82ee-424c-817c-7cc0d1a00ad2,2022-03-15 10:15:16.680034,63.43,2022-03-15 10:15:26.729741
239,ce0ef801-fc2d-42f3-b899-ad7e97fe3ac8,2022-03-15 10:20:38.195421,63.78,2022-03-15 10:20:48.245128
240,e7826be3-79ba-4a13-ac19-fd17c743e7e8,2022-03-15 10:23:47.707786,64.78,2022-03-15 10:23:57.757493
241,46c26878-da45-4185-bb23-1ea1e73d6b26,2022-03-15 10:25:27.408976,0.0,2022-03-15 10:25:37.458683
242,ce7c47cc-5a8a-47ec-94b9-980ab93da470,2022-03-15 10:28:01.181646,64.27,2022-03-15 10:28:11.231353
243,7878e135-c638-48c8-afbe-a76c64dec9ad,2022-03-15 10:29:41.248840,63.87,2022-03-15 10:29:51.298547
244,ac93e743-ba09-4f4a-b6c9-bd753911a07b,2022-03-15 10:32:01.439800,63.2,2022-03-15 10:32:11.489507
245,e23bc378-b884-42e3-9d6b-24fddc7d756b,2022-03-15 10:33:42.194767,63.34,2022-03-15 10:33:52.244474
246,71fa2e56-c9a3-410c-af32-e8724b2f9ac9,2022-03-15 10:35:22.611911,63.34,2022-03-15 10:35:32.661618
247,09da67e0-9751-4415-ac10-071f84250b9d,2022-03-15 10:37:03.149000,63.34,2022-03-15 10:37:13.198707
248,c59a6067-c84d-410b-8dd4-38a7252ce032,2022-03-15 10:38:43.512167,63.34,2022-03-15 10:38:53.561874
249,a11c5604-96d8-4532-9cd0-ad2316448780,2022-03-15 10:40:23.957257,63.34,2022-03-15 10:40:34.006964
250,7aa658ae-312a-4591-bad6-a3dcae331d81,2022-03-15 10:43:12.019708,63.34,2022-03-15 10:43:22.069415
251,7c6e1899-5a1d-4e3a-823f-ade79a18b62d,2022-03-15 10:44:52.382718,63.34,2022-03-15 10:45:02.432425
252,11194907-29c0-4a29-826a-8be496645729,2022-03-15 10:47:33.603078,63.34,2022-03-15 10:47:43.652785
253,32f61413-66c2-4d22-8223-7ffe4faf684c,2022-03-15 10:49:14.046009,63.34,2022-03-15 10:49:24.095716
254,1a7b73e2-d325-45d2-bfbe-33101d204e33,2022-03-15 10:50:54.211070,63.34,2022-03-15 10:51:04.260777
255,25703ca1-2e8e-4e21-88dd-8de9d8c7c54c,2022-03-15 10:52:34.370223,63.34,2022-03-15 10:52:44.419930
256,8a954ea5-96f1-4c50-90df-162070ae57ab,2022-03-15 10:54:39.051022,63.34,2022-03-15 10:54:49.100729
257,d72653a8-ec06-4ed8-8d5e-e5d94e501363,2022-03-15 10:56:19.428133,63.34,2022-03-15 10:56:29.477840
258,bf56d735-5527-4e5c-a5f0-b95ba8742d4f,2022-03-15 10:58:18.024927,63.34,2022-03-15 10:58:28.074634
259,63b5390a-5e6e-4527-ae56-97c766ee3829,2022-03-15 11:00:13.021801,63.34,2022-03-15 11:00:23.071508
260,b6aa10ab-342b-4eb9-a9b1-fefbc2879173,2022-03-15 11:01:53.170924,63.34,2022-03-15 11:02:03.220631
261,d27e71f1-0310-4a10-9439-60526dbc5ff0,2022-03-15 11:03:33.886110,63.34,2022-03-15 11:03:43.935817
262,7ca69255-14dd-4de1-b46f-8a67a058f104,2022-03-15 11:05:14.955257,63.34,2022-03-15 11:05:25.004964
263,69b12aa2-f78e-40dc-a495-dc1ac03900f4,2022-03-15 11:07:13.160276,63.34,2022-03-15 11:07:23.209983
264,6f41c11b-1efb-4f73-b676-f2f1fec746ce,2022-03-15 11:08:53.031539,0.0,2022-03-15 11:09:03.081246
265,36e7b95c-6f77-4a31-bbbe-c6f188d94620,2022-03-15 11:10:04.934877,63.34,2022-03-15 11:10:14.984584
266,64d1b00d-9da2-4c99-8afd-b6b71dd40faa,2022-03-15 11:12:34.239761,63.34,2022-03-15 11:12:44.289468
267,f26fb8a3-525d-4e09-9de3-06a95644ecbb,2022-03-15 11:14:14.722970,63.34,2022-03-15 11:14:24.772677
268,61ee2290-2921-447c-8164-1dc5b5d844ae,2022-03-15 11:15:55.574041,63.34,2022-03-15 11:16:05.623748
269,bd20a5a2-f16e-4866-bec6-279bcfc80b7e,2022-03-15 11:18:01.045031,63.34,2022-03-15 11:18:11.094738
270,3bc5f155-10b9-4c98-8b3e-34dd0410e03e,2022-03-15 11:20:19.481863,63.34,2022-03-15 11:20:29.531570
271,436170f8-7963-4e18-af8b-3891d4b9bc59,2022-03-15 11:22:00.150089,63.34,2022-03-15 11:22:10.199796
272,e23dc417-8daa-4dfe-8b3c-024762504c86,2022-03-15 11:23:40.584457,63.34,2022-03-15 11:23:50.634164
273,86b78219-a2f3-4cdf-b506-c101e0d69245,2022-03-15 11:25:20.907648,63.34,2022-03-15 11:25:30.957355
274,a20dfeea-ae8b-4200-806f-a6cafd944206,2022-03-15 11:27:01.778709,63.34,2022-03-15 11:27:11.828416
275,3732d335-096f-4d56-913d-8cbd6371e039,2022-03-15 11:28:42.257940,63.34,2022-03-15 11:28:52.307647
276,ff8dd08b-c136-4189-9f0e-85b0e94d1ec1,2022-03-15 11:31:19.740490,63.34,2022-03-15 11:31:29.790197
277,283972a9-0887-4ce4-8705-2784c3886f5b,2022-03-15 11:33:00.333557,63.34,2022-03-15 11:33:10.383264
278,1e9f390e-4fe6-447f-b01a-85b882730a9a,2022-03-15 11:34:40.828699,63.34,2022-03-15 11:34:50.878406
279,1640f8f8-b357-4cc1-96e5-df41ee9ee907,2022-03-15 11:36:45.935453,63.34,2022-03-15 11:36:55.985160
280,c91e8f9e-721d-4b52-b631-bed6501adba3,2022-03-15 11:38:26.256513,63.34,2022-03-15 11:38:36.306220
281,e087b7fb-11c2-4719-9fff-dd8417de5d25,2022-03-15 11:40:06.631570,63.34,2022-03-15 11:40:16.681277
282,5099849b-a4b1-4823-8cab-cfdbadac3ebc,2022-03-15 11:41:46.990572,63.34,2022-03-15 11:41:57.040279
283,fc75fa8c-2535-459a-aea7-cc79d456507d,2022-03-15 11:48:17.138856,63.34,2022-03-15 11:48:27.188563
284,9df2bda8-94ba-45e6-9975-477a7b29bdc7,2022-03-15 11:49:57.695960,63.34,2022-03-15 11:50:07.745667
285,80044d3b-6aae-42bb-aca3-529ea4bd1479,2022-03-15 11:51:38.394930,63.34,2022-03-15 11:51:48.444637
286,1ee63d0d-0014-44dd-87c3-36bd67b2d60c,2022-03-15 11:53:38.779835,63.34,2022-03-15 11:53:48.829542
287,93526455-2a08-4fa5-a5e6-86a7e620fd41,2022-03-15 11:55:19.476873,63.34,2022-03-15 11:55:29.526580
288,9b420eae-b829-4006-aaf6-bd284910544d,2022-03-15 11:57:00.020003,63.34,2022-03-15 11:57:10.069710
289,7e1f17ad-8284-4eb2-8204-2d95efbcbd9f,2022-03-15 14:16:20.201313,0.0,2022-03-15 14:16:30.251020
290,a93ac858-7421-4974-9283-6825ca8dd8f1,2022-03-15 14:17:04.694941,63.34,2022-03-15 14:17:14.744648
291,befcf363-320b-44e9-876c-b8c58ceafe1f,2022-03-15 14:19:00.225985,63.34,2022-03-15 14:19:10.275692
292,36b75843-5333-4dfa-af32-a3027119f95b,2022-03-15 14:20:42.407280,63.34,2022-03-15 14:20:52.456987
293,638f9a7d-20ee-4834-9a1b-8c186ffafc08,2022-03-15 14:22:24.822383,63.34,2022-03-15 14:22:34.872090
294,b1ef4fbd-0fb1-4cc6-a4af-16a101a56cd7,2022-03-15 14:24:07.091655,63.34,2022-03-15 14:24:17.141362
295,19230fd2-dc7b-47dd-81dd-82eb2cc64cf2,2022-03-15 14:25:49.406702,63.34,2022-03-15 14:25:59.456409
296,c7a0b633-a846-473a-a7b3-65775c9bc37e,2022-03-15 14:27:31.625872,63.34,2022-03-15 14:27:41.675579
297,887968ca-288b-4a2c-b73e-3eb48b70cbed,2022-03-15 14:29:13.620984,63.34,2022-03-15 14:29:23.670691
298,d00dc2f5-50a3-405f-b7e9-a1cdc1c2a94a,2022-03-15 14:30:55.776227,63.34,2022-03-15 14:31:05.825934
299,a9a4beb5-9bec-4f42-98bf-4a894cdf75cf,2022-03-15 14:32:37.751290,63.34,2022-03-15 14:32:47.800997
300,ab0ec6fa-1b4e-4c89-984c-dc2c87c783df,2022-03-15 14:34:19.326385,63.34,2022-03-15 14:34:29.376092
301,fc4aeb51-123b-43f1-a17e-7c4be3fe98dd,2022-03-15 14:36:00.921522,63.34,2022-03-15 14:36:10.971229
302,1cca0e60-7740-4022-92f4-4b68a9cd41bb,2022-03-15 14:37:42.008610,63.34,2022-03-15 14:37:52.058317
303,8911509b-5694-45f7-9029-bf4738ca5a17,2022-03-15 14:39:24.417783,63.34,2022-03-15 14:39:34.467490
304,097649e0-b15b-467f-b4c9-f751b999c9c8,2022-03-15 14:41:06.520892,63.34,2022-03-15 14:41:16.570599
305,5d3ba628-ca97-41fe-80de-069556ce03f8,2022-03-15 14:42:48.464114,63.34,2022-03-15 14:42:58.513821
306,5493303f-b770-4a79-bb52-5070849713bb,2022-03-15 14:44:30.563398,63.34,2022-03-15 14:44:40.613105
307,123a54c2-cb50-4c4c-90f2-58b3445c5463,2022-03-15 14:46:12.884537,63.34,2022-03-15 14:46:22.934244
308,b455ccaf-3f51-44b9-8cf5-692cd94d8281,2022-03-15 14:56:40.921469,0.0,2022-03-15 14:56:50.971176
309,afe522c5-5a44-4b32-b400-33a6c055369f,2022-03-15 14:57:58.770833,63.34,2022-03-15 14:58:08.820540
310,e145409f-2626-4ae9-a4bd-3a03b04dca14,2022-03-15 14:59:40.564255,63.34,2022-03-15 14:59:50.613962
311,466f8952-61b9-40f7-b70f-8ebd91a6b9df,2022-03-15 15:01:22.509463,63.34,2022-03-15 15:01:32.559170
312,8588e2cb-c89d-4816-bf70-f1601aa248da,2022-03-15 15:03:23.936586,63.34,2022-03-15 15:03:33.986293
313,c4e238fa-77d6-4731-9f5e-42fff9d5b77d,2022-03-15 15:05:05.977839,63.34,2022-03-15 15:05:16.027546
314,c5785327-9ead-475a-9516-f654dbc731c1,2022-03-15 15:06:48.069138,63.34,2022-03-15 15:06:58.118845
315,da80e7e4-4aa1-4544-81d6-d73fd14ef236,2022-03-15 15:08:30.686421,63.34,2022-03-15 15:08:40.736128
316,716630c5-7588-4d39-8d66-1c9d4086cc76,2022-03-15 15:10:38.109401,63.34,2022-03-15 15:10:48.159108
317,3bc48182-5409-47f2-9282-af114291f40b,2022-03-15 15:13:09.782302,63.34,2022-03-15 15:13:19.832009
318,5affdacb-d6bd-4361-9216-13924de4b88b,2022-03-15 15:14:51.189645,63.34,2022-03-15 15:15:01.239352
319,8afd02bc-9b53-452d-b1fd-0336533f5338,2022-03-15 15:16:32.344623,63.34,2022-03-15 15:16:42.394330
320,39cfd878-a9d8-4b73-8cb6-f3c662c95a31,2022-03-15 15:18:39.163394,63.34,2022-03-15 15:18:49.213101
321,5c698464-bae5-4a7c-ae11-bf80dbf45e65,2022-03-15 15:20:22.250523,63.34,2022-03-15 15:20:32.300230
322,d3e30566-06ad-46ce-9aaa-5dccafd19860,2022-03-15 15:22:10.839462,63.34,2022-03-15 15:22:20.889169
323,a0f2e995-2ff5-47a0-a7fb-2a2c55d82ada,2022-03-15 15:23:51.624720,63.34,2022-03-15 15:24:01.674427
324,0e14cc43-0431-473e-9e7f-00491d5a3519,2022-03-15 15:25:32.871830,63.34,2022-03-15 15:25:42.921537
325,85367c88-be60-40b3-8596-f531509b330c,2022-03-15 15:27:37.616939,63.34,2022-03-15 15:27:47.666646
326,9ca3cfbf-2f5d-47ef-92cd-7c07be0463c5,2022-03-15 15:28:48.656346,63.34,2022-03-15 15:28:58.706053
327,72074fe4-4a1e-4673-abad-25857fca4ecd,2022-03-15 15:30:30.043559,63.34,2022-03-15 15:30:40.093266
328,f6e3eec3-4e00-4f65-b431-8690f2bf6b1e,2022-03-15 15:32:10.582811,63.34,2022-03-15 15:32:20.632518
329,37ae2df0-ec73-4090-b274-2997eda64d88,2022-03-15 15:34:15.237845,63.34,2022-03-15 15:34:25.287552
330,1d278e33-9e78-43bf-86b9-70df34b4e761,2022-03-15 15:35:55.451091,63.34,2022-03-15 15:36:05.500798
331,f48ff6f8-47a0-4625-96d7-33e1db1042e5,2022-03-15 15:37:59.772110,63.34,2022-03-15 15:38:09.821817
332,c1d220c4-45ae-477a-a813-8587ba924247,2022-03-15 15:39:40.671346,63.34,2022-03-15 15:39:50.721053
333,f3718da1-175e-45c7-ac62-71cea9c62265,2022-03-15 15:41:21.156574,63.34,2022-03-15 15:41:31.206281
334,7f826cf1-f494-4a66-8d5d-8bb656da1656,2022-03-15 15:43:40.163449,63.34,2022-03-15 15:43:50.213156
335,efa760eb-aa1d-4a6c-9c49-68b714e70f8f,2022-03-15 15:45:20.434702,63.34,2022-03-15 15:45:30.484409
336,79b0dbcf-d9dc-4542-87da-ee11983a3875,2022-03-15 15:47:00.623964,63.34,2022-03-15 15:47:10.673671
337,d643a692-a4b7-41b7-becf-2c354b7e7cd6,2022-03-15 15:48:41.153193,63.34,2022-03-15 15:48:51.202900
338,6633e858-b07a-4331-9e63-90968c7f8976,2022-03-15 15:50:38.200229,63.34,2022-03-15 15:50:48.249936
339,5cfefc29-69b6-4c5f-b7cb-b2b215588277,2022-03-15 15:52:19.183480,63.34,2022-03-15 15:52:29.233187
340,c594788c-700e-4267-8fd0-519a7ca0e2b3,2022-03-15 15:53:59.834662,63.34,2022-03-15 15:54:09.884369
341,e2a439ae-ff8a-4585-a99b-800cf7673d65,2022-03-15 15:55:54.219757,63.34,2022-03-15 15:56:04.269464
342,42d002a0-08d6-4574-b1d6-58b3158096c0,2022-03-15 15:57:34.203027,63.34,2022-03-15 15:57:44.252734
343,d746d64c-abc0-4ad9-8f5e-bf7bfda6cd8f,2022-03-15 15:59:38.750099,63.34,2022-03-15 15:59:48.799806
344,ce715847-dc80-4b75-9588-68c489875578,2022-03-15 16:01:48.967130,63.34,2022-03-15 16:01:59.016837
345,448938f7-377f-475d-b0f5-a69ece93234c,2022-03-15 16:04:11.300004,63.34,2022-03-15 16:04:21.349711
346,ce567de3-19fb-4f26-89a2-11a9a1cc1dcb,2022-03-15 16:06:33.305050,63.34,2022-03-15 16:06:43.354757
347,d09ee3f8-e9da-4a68-a7cc-cd1b0d4ec0b1,2022-03-15 16:08:56.003709,63.34,2022-03-15 16:09:06.053416
348,1d2a6d96-233b-48bc-b234-aa036662039a,2022-03-15 16:11:18.792970,63.34,2022-03-15 16:11:28.842677
349,577e1742-2004-4c63-b310-27b1affbb4f3,2022-03-15 16:13:40.236043,63.34,2022-03-15 16:13:50.285750
350,c16b5e17-19d9-4c6b-95c6-7411f321a140,2022-03-15 16:17:15.844380,63.34,2022-03-15 16:17:25.894087
351,7ddf1644-4a2d-4a38-a8ab-13229cf69b62,2022-03-15 16:19:38.415080,63.34,2022-03-15 16:19:48.464787
352,e9c0fb17-70d2-444a-8729-1963e631a799,2022-03-15 16:22:00.458255,63.34,2022-03-15 16:22:10.507962
353,7693b569-bd28-443a-9b6c-354a02604a46,2022-03-15 16:24:23.129314,63.34,2022-03-15 16:24:33.179021
354,57fd736f-3be2-4ab7-9af7-c6c9c6b626cb,2022-03-15 16:26:45.698401,63.34,2022-03-15 16:26:55.748108
355,2daf217b-f87c-4de6-b291-01252dc555dd,2022-03-15 16:29:07.497410,63.34,2022-03-15 16:29:17.547117
356,ec162a92-e937-4f61-a6e8-704d68f4bbfa,2022-03-15 16:37:10.712023,63.34,2022-03-15 16:37:20.761730
357,e620d5a0-cf53-48a5-ae07-af9ff65d5d9c,2022-03-15 16:39:33.113035,63.34,2022-03-15 16:39:43.162742
358,94c58c36-846e-4341-a62b-53b36d543c7c,2022-03-15 16:41:55.524017,63.34,2022-03-15 16:42:05.573724
359,0528f25f-da0d-4686-961e-1b3b63b1f4ef,2022-03-15 16:44:17.546942,63.34,2022-03-15 16:44:27.596649
360,7bebe0be-1746-4443-a3b5-d0c4f260078f,2022-03-15 16:47:15.635661,63.34,2022-03-15 16:47:25.685368
361,64256b7f-e067-4d9b-a278-3b4d7cfa314e,2022-03-15 16:51:52.207609,63.34,2022-03-15 16:52:02.257316
362,215e698d-866a-401d-870e-60e446deccc3,2022-03-15 16:53:32.918891,63.34,2022-03-15 16:53:42.968598
363,65a8bf1a-7140-4b24-be7c-a36a7a2db5ba,2022-03-15 16:55:59.055683,63.34,2022-03-15 16:56:09.105390
364,29f0adb1-671e-4aba-9ef6-0b0ece756f42,2022-03-15 16:59:35.366293,63.34,2022-03-15 16:59:45.416000
365,04ce4665-2c50-43c0-92f3-5ab49c31f412,2022-03-16 12:34:15.936018,63.34,2022-03-16 12:34:25.985725
366,f1cd07e0-ee86-4897-9d36-71f7ca3c3f4a,2022-03-16 12:41:15.758299,63.34,2022-03-16 12:41:25.808006
367,58fd5d94-1082-44e8-9090-ff004153ef12,2022-03-16 12:43:14.099722,63.34,2022-03-16 12:43:24.149429
368,d20d76cf-e3d9-48ad-8a76-f8c2a0bf5ad8,2022-03-16 12:57:59.869630,63.34,2022-03-16 12:58:09.919337
369,5239d8aa-ae9f-4a2c-b298-ec9e4026d82f,2022-04-27 09:35:44.417608,-1025.99,2022-04-27 09:35:54.467315
370,eb006f7e-35b0-4bdf-8e24-e5965e03c454,2022-05-03 15:34:34.789055,-1025.99,2022-05-03 15:34:44.838762
371,c24732b2-a760-4315-b29d-b3ca44affb26,2022-05-04 08:04:37.435108,-1025.99,2022-05-04 08:04:47.484815
372,c8765708-10aa-45ba-bb2c-a3c171bbcaff,2022-05-12 19:11:59.483746,-1025.99,2022-05-12 19:12:09.533453
373,aa0d9200-5c90-4d3d-adb4-27045c6855c9,2022-06-02 09:05:36.681542,-1025.99,2022-06-02 09:05:46.777980
374,08537450-510f-4b99-b552-49d263e6f611,2022-06-02 09:10:36.891143,-1025.99,2022-06-02 09:10:46.941441
375,3f86f547-5489-45cc-b4f1-e3735b34c40e,2022-06-02 09:12:14.830009,-1025.99,2022-06-02 09:12:24.885306
376,fa720546-75dd-4af3-a680-023884a45edc,2022-06-02 09:14:44.818175,-1025.99,2022-06-02 09:14:54.880311
377,2fca757b-9977-4600-a519-fe15a061d5ea,2022-06-02 09:16:22.771024,-1025.99,2022-06-02 09:16:32.802121
